weather_year,techs,locs,carriers,unit,nameplate_capacity
2014,chp_biofuel_extraction,NOR_4,heat,tw,1.5984855463613975e-06
2014,chp_biofuel_extraction,NOR_5,electricity,tw,1.505411537742739e-06
2014,chp_biofuel_extraction,NOR_5,heat,tw,1.3120146085982062e-06
2014,chp_biofuel_extraction,NOR_6,electricity,tw,1.49418276226129e-06
2014,chp_biofuel_extraction,NOR_6,heat,tw,1.2414606909527338e-06
2014,chp_biofuel_extraction,NOR_7,electricity,tw,1.371475252711995e-06
2014,chp_biofuel_extraction,NOR_7,heat,tw,1.1309069753435352e-06
2014,chp_biofuel_extraction,POL_1,electricity,tw,2.012709891754101e-06
2014,chp_biofuel_extraction,POL_1,heat,tw,1.7615387919632357e-06
2014,chp_biofuel_extraction,POL_2,electricity,tw,2.040772571716611e-06
2014,chp_biofuel_extraction,POL_2,heat,tw,1.7861783326526966e-06
2014,chp_biofuel_extraction,POL_3,electricity,tw,2.0208440195045605e-06
2014,chp_biofuel_extraction,POL_3,heat,tw,1.76870758192399e-06
2014,chp_biofuel_extraction,POL_4,electricity,tw,2.121429203379882e-06
2014,chp_biofuel_extraction,POL_4,heat,tw,1.8570298705861304e-06
2014,chp_biofuel_extraction,POL_5,electricity,tw,2.023251619709441e-06
2014,chp_biofuel_extraction,POL_5,heat,tw,1.7707239409451791e-06
2014,chp_biofuel_extraction,PRT_1,electricity,tw,1.5644322404415291e-06
2014,chp_biofuel_extraction,PRT_1,heat,tw,1.3331585946208857e-06
2014,chp_biofuel_extraction,PRT_2,electricity,tw,1.704919749397071e-06
2014,chp_biofuel_extraction,PRT_2,heat,tw,1.2612659722015558e-06
2014,chp_biofuel_extraction,ROU_1,electricity,tw,2.099931395478181e-06
2014,chp_biofuel_extraction,ROU_1,heat,tw,1.8380751565527408e-06
2014,chp_biofuel_extraction,ROU_2,electricity,tw,2.21896208267796e-06
2014,chp_biofuel_extraction,ROU_2,heat,tw,1.942501579773842e-06
2014,chp_biofuel_extraction,ROU_3,electricity,tw,2.1433696155248463e-06
2014,chp_biofuel_extraction,ROU_3,heat,tw,1.876138994745844e-06
2014,chp_biofuel_extraction,SRB_1,electricity,tw,2.317656892355536e-06
2014,chp_biofuel_extraction,SRB_1,heat,tw,2.0291238884049538e-06
2014,chp_biofuel_extraction,SVK_1,electricity,tw,2.06781702112843e-06
2014,chp_biofuel_extraction,SVK_1,heat,tw,1.8099249454474248e-06
2014,chp_biofuel_extraction,SVN_1,electricity,tw,2.154571734552268e-06
2014,chp_biofuel_extraction,SVN_1,heat,tw,1.8861312237748949e-06
2014,chp_biofuel_extraction,SWE_1,electricity,tw,1.536640244225136e-06
2014,chp_biofuel_extraction,SWE_1,heat,tw,1.3394278748725076e-06
2014,chp_biofuel_extraction,SWE_2,electricity,tw,1.592606483071573e-06
2014,chp_biofuel_extraction,SWE_2,heat,tw,1.388759704934108e-06
2014,chp_biofuel_extraction,SWE_3,electricity,tw,2.0853178478925167e-06
2014,chp_biofuel_extraction,SWE_3,heat,tw,1.821767713211164e-06
2014,chp_biofuel_extraction,SWE_4,electricity,tw,1.6804369601907826e-06
2014,chp_biofuel_extraction,SWE_4,heat,tw,1.4664316829647824e-06
2014,chp_wte_back_pressure,AUT_1,electricity,tw,0.0001505921594358
2014,chp_wte_back_pressure,AUT_1,heat,tw,7.529257311774808e-05
2014,chp_wte_back_pressure,AUT_2,electricity,tw,0.0002045442438739
2014,chp_wte_back_pressure,AUT_2,heat,tw,0.0001022685913746
2014,chp_wte_back_pressure,AUT_3,electricity,tw,0.0002716326738454
2014,chp_wte_back_pressure,AUT_3,heat,tw,0.0001358130088785
2014,chp_wte_back_pressure,BEL_1,electricity,tw,0.0009906437076183
2014,chp_wte_back_pressure,BEL_1,heat,tw,0.0004953189991678
2014,chp_wte_back_pressure,CHE_1,electricity,tw,0.0010888268496911
2014,chp_wte_back_pressure,CHE_1,heat,tw,0.0005444104479949
2014,chp_wte_back_pressure,CHE_2,electricity,tw,0.0001390008954451
2014,chp_wte_back_pressure,CHE_2,heat,tw,6.949741725481847e-05
2014,chp_wte_back_pressure,CZE_1,electricity,tw,7.509798059869147e-05
2014,chp_wte_back_pressure,CZE_1,heat,tw,3.7545732274460165e-05
2014,chp_wte_back_pressure,CZE_2,electricity,tw,5.739085465880267e-05
2014,chp_wte_back_pressure,CZE_2,heat,tw,2.869182786759425e-05
2014,chp_wte_back_pressure,DEU_1,electricity,tw,0.0011085715080726
2014,chp_wte_back_pressure,DEU_1,heat,tw,0.0005542825984932
2014,chp_wte_back_pressure,DEU_2,electricity,tw,0.0006481415320632
2014,chp_wte_back_pressure,DEU_2,heat,tw,0.0003240675695112
2014,chp_wte_back_pressure,DEU_3,electricity,tw,0.0014954421776475
2014,chp_wte_back_pressure,DEU_3,heat,tw,0.0007477179979317
2014,chp_wte_back_pressure,DEU_4,electricity,tw,0.0006846888254048
2014,chp_wte_back_pressure,DEU_4,heat,tw,0.0003423412470739
2014,chp_wte_back_pressure,DEU_5,electricity,tw,0.0009418179413367
2014,chp_wte_back_pressure,DEU_5,heat,tw,0.0004709058670173
2014,chp_wte_back_pressure,DEU_6,electricity,tw,0.0009046840536442
2014,chp_wte_back_pressure,DEU_6,heat,tw,0.0004523389056794
2014,chp_wte_back_pressure,DEU_7,electricity,tw,0.0010773668446685
2014,chp_wte_back_pressure,DEU_7,heat,tw,0.0005386802798183
2014,chp_wte_back_pressure,DNK_1,electricity,tw,0.0005469727083661
2014,chp_wte_back_pressure,DNK_1,heat,tw,0.0002734800865803
2014,chp_wte_back_pressure,DNK_2,electricity,tw,0.0004575069244974
2014,chp_wte_back_pressure,DNK_2,heat,tw,0.0002287473170084
2014,chp_wte_back_pressure,ESP_1,electricity,tw,2.855727720612879e-05
2014,chp_wte_back_pressure,ESP_1,heat,tw,1.4270297749879423e-05
2014,chp_wte_back_pressure,ESP_10,electricity,tw,3.331393649232992e-05
2014,chp_wte_back_pressure,ESP_10,heat,tw,1.6641303364016096e-05
2014,chp_wte_back_pressure,ESP_11,electricity,tw,7.791589342748553e-05
2014,chp_wte_back_pressure,ESP_11,heat,tw,3.894984149684554e-05
2014,chp_wte_back_pressure,ESP_2,electricity,tw,2.8154663184471594e-05
2014,chp_wte_back_pressure,ESP_2,heat,tw,1.4068980434165544e-05
2014,chp_wte_back_pressure,ESP_3,electricity,tw,1.92031000460438e-05
2014,chp_wte_back_pressure,ESP_3,heat,tw,9.593226307462817e-06
2014,chp_wte_back_pressure,ESP_4,electricity,tw,3.3621219763410346e-05
2014,chp_wte_back_pressure,ESP_4,heat,tw,1.6802477907178972e-05
2014,chp_wte_back_pressure,ESP_5,electricity,tw,1.4693524094170932e-05
2014,chp_wte_back_pressure,ESP_5,heat,tw,7.338573466413294e-06
2014,chp_wte_back_pressure,ESP_6,electricity,tw,8.212457174393693e-05
2014,chp_wte_back_pressure,ESP_6,heat,tw,4.105429923026346e-05
2014,chp_wte_back_pressure,ESP_7,electricity,tw,7.140996666798925e-05
2014,chp_wte_back_pressure,ESP_7,heat,tw,3.569678833560324e-05
2014,chp_wte_back_pressure,ESP_8,electricity,tw,2.560253236125609e-05
2014,chp_wte_back_pressure,ESP_8,heat,tw,1.2777867151433174e-05
2014,chp_wte_back_pressure,ESP_9,electricity,tw,5.727266222667464e-05
2014,chp_wte_back_pressure,ESP_9,heat,tw,2.86006641712573e-05
2014,chp_wte_back_pressure,EST_1,electricity,tw,4.016525986379453e-05
2014,chp_wte_back_pressure,EST_1,heat,tw,2.0078873859392623e-05
2014,chp_wte_back_pressure,FIN_1,electricity,tw,5.429267996126935e-05
2014,chp_wte_back_pressure,FIN_1,heat,tw,2.7140127872374223e-05
2014,chp_wte_back_pressure,FIN_2,electricity,tw,0.0003892723675047
2014,chp_wte_back_pressure,FIN_2,heat,tw,0.0001946301323031
2014,chp_wte_back_pressure,FRA_1,electricity,tw,0.0002451222908392
2014,chp_wte_back_pressure,FRA_1,heat,tw,0.0001225581302865
2014,chp_wte_back_pressure,FRA_10,electricity,tw,0.0005330605579279
2014,chp_wte_back_pressure,FRA_10,heat,tw,0.0002665271482058
2014,chp_wte_back_pressure,FRA_11,electricity,tw,8.465645126964068e-05
2014,chp_wte_back_pressure,FRA_11,heat,tw,4.232506572404212e-05
2014,chp_wte_back_pressure,FRA_12,electricity,tw,0.0002279693072173
2014,chp_wte_back_pressure,FRA_12,heat,tw,0.0001139817181311
2014,chp_wte_back_pressure,FRA_13,electricity,tw,0.0003159249169837
2014,chp_wte_back_pressure,FRA_13,heat,tw,0.000157959556428
2014,chp_wte_back_pressure,FRA_14,electricity,tw,3.70966980570338e-05
2014,chp_wte_back_pressure,FRA_14,heat,tw,1.854541100931381e-05
2014,chp_wte_back_pressure,FRA_15,electricity,tw,1.4142665422983345e-05
2014,chp_wte_back_pressure,FRA_15,heat,tw,7.067844612873669e-06
2014,chp_wte_back_pressure,FRA_2,electricity,tw,0.0001447891655176
2014,chp_wte_back_pressure,FRA_2,heat,tw,7.239153259049421e-05
2014,chp_wte_back_pressure,FRA_3,electricity,tw,0.0002464705006856
2014,chp_wte_back_pressure,FRA_3,heat,tw,0.000123232245277
2014,chp_wte_back_pressure,FRA_4,electricity,tw,0.0001972609818137
2014,chp_wte_back_pressure,FRA_4,heat,tw,9.862751901104524e-05
2014,chp_wte_back_pressure,FRA_5,electricity,tw,0.0001619223779255
2014,chp_wte_back_pressure,FRA_5,heat,tw,8.095822252388343e-05
2014,chp_wte_back_pressure,FRA_6,electricity,tw,0.0001581611516817
2014,chp_wte_back_pressure,FRA_6,heat,tw,7.907758894762712e-05
2014,chp_wte_back_pressure,FRA_7,electricity,tw,0.0001548742435212
2014,chp_wte_back_pressure,FRA_7,heat,tw,7.74341351974449e-05
2014,chp_wte_back_pressure,FRA_8,electricity,tw,0.0002159190478176
2014,chp_wte_back_pressure,FRA_8,heat,tw,0.0001079565274351
2014,chp_wte_back_pressure,FRA_9,electricity,tw,9.194812776768374e-05
2014,chp_wte_back_pressure,FRA_9,heat,tw,4.597109347675655e-05
2014,chp_wte_back_pressure,GBR_1,electricity,tw,0.0005207304213666
2014,chp_wte_back_pressure,GBR_1,heat,tw,0.0002603622689793
2014,chp_wte_back_pressure,GBR_2,electricity,tw,0.0001166454918555
2014,chp_wte_back_pressure,GBR_2,heat,tw,5.831973317947533e-05
2014,chp_wte_back_pressure,GBR_3,electricity,tw,0.0005061363826815
2014,chp_wte_back_pressure,GBR_3,heat,tw,0.0002530652076067
2014,chp_wte_back_pressure,GBR_4,electricity,tw,0.0001369308780651
2014,chp_wte_back_pressure,GBR_4,heat,tw,6.844220190628952e-05
2014,chp_wte_back_pressure,GBR_5,electricity,tw,7.609668931353168e-05
2014,chp_wte_back_pressure,GBR_5,heat,tw,3.801002843333802e-05
2014,chp_wte_back_pressure,GBR_6,electricity,tw,4.02052918153638e-05
2014,chp_wte_back_pressure,GBR_6,heat,tw,2.0099589651095995e-05
2014,chp_wte_back_pressure,GRC_1,electricity,tw,9.894812556983287e-06
2014,chp_wte_back_pressure,GRC_1,heat,tw,4.943946139419524e-06
2014,chp_wte_back_pressure,GRC_2,electricity,tw,1.4231546486659498e-05
2014,chp_wte_back_pressure,GRC_2,heat,tw,7.112387459618609e-06
2014,chp_wte_back_pressure,HUN_1,electricity,tw,0.0001238112850844
2014,chp_wte_back_pressure,HUN_1,heat,tw,6.190233412753826e-05
2014,chp_wte_back_pressure,IRL_1,electricity,tw,5.778837851815263e-05
2014,chp_wte_back_pressure,IRL_1,heat,tw,2.889116759691285e-05
2014,chp_wte_back_pressure,ITA_1,electricity,tw,0.0009285623419849
2014,chp_wte_back_pressure,ITA_1,heat,tw,0.0004642781036028
2014,chp_wte_back_pressure,ITA_2,electricity,tw,0.000208679560075
2014,chp_wte_back_pressure,ITA_2,heat,tw,0.0001043366308535
2014,chp_wte_back_pressure,ITA_3,electricity,tw,0.0004253419030856
2014,chp_wte_back_pressure,ITA_3,heat,tw,0.0002126677592248
2014,chp_wte_back_pressure,ITA_4,electricity,tw,0.0002288436812453
2014,chp_wte_back_pressure,ITA_4,heat,tw,0.0001144186030262
2014,chp_wte_back_pressure,ITA_5,electricity,tw,0.0001652122796172
2014,chp_wte_back_pressure,ITA_5,heat,tw,8.260279229194556e-05
2014,chp_wte_back_pressure,ITA_6,electricity,tw,5.4130219726988576e-05
2014,chp_wte_back_pressure,ITA_6,heat,tw,2.706171504158793e-05
2014,chp_wte_back_pressure,LTU_1,electricity,tw,3.4055636554153035e-05
2014,chp_wte_back_pressure,LTU_1,heat,tw,1.7024314941754206e-05
2014,chp_wte_back_pressure,LUX_1,electricity,tw,3.234926949130695e-05
2014,chp_wte_back_pressure,LUX_1,heat,tw,1.6171716288482613e-05
2014,chp_wte_back_pressure,NLD_1,electricity,tw,0.0019500087253793
2014,chp_wte_back_pressure,NLD_1,heat,tw,0.0009750015272346
2014,chp_wte_back_pressure,NOR_1,electricity,tw,5.142499594111011e-05
2014,chp_wte_back_pressure,NOR_1,heat,tw,2.5706216858835537e-05
2014,chp_wte_back_pressure,NOR_2,electricity,tw,4.786629584616637e-05
2014,chp_wte_back_pressure,NOR_2,heat,tw,2.392690751613099e-05
2014,chp_wte_back_pressure,NOR_3,electricity,tw,4.292355533559566e-05
2014,chp_wte_back_pressure,NOR_3,heat,tw,2.145543963740172e-05
2014,chp_wte_back_pressure,NOR_4,electricity,tw,0.0001322587042198
2014,chp_wte_back_pressure,NOR_4,heat,tw,6.612319660723161e-05
2014,chp_wte_back_pressure,NOR_5,electricity,tw,3.922525125001408e-05
2014,chp_wte_back_pressure,NOR_5,heat,tw,1.960620799810234e-05
2014,chp_wte_back_pressure,NOR_6,electricity,tw,3.446429045599387e-05
2014,chp_wte_back_pressure,NOR_6,heat,tw,1.720441039198952e-05
2014,chp_wte_back_pressure,NOR_7,electricity,tw,4.853590237860643e-06
2014,chp_wte_back_pressure,NOR_7,heat,tw,2.3970328691012693e-06
2014,chp_wte_back_pressure,POL_1,electricity,tw,5.261783082391947e-06
2014,chp_wte_back_pressure,POL_1,heat,tw,2.627203989925208e-06
2014,chp_wte_back_pressure,POL_2,electricity,tw,3.7714840572056303e-06
2014,chp_wte_back_pressure,POL_2,heat,tw,1.881911610174589e-06
2014,chp_wte_back_pressure,POL_3,electricity,tw,5.400464814160076e-06
2014,chp_wte_back_pressure,POL_3,heat,tw,2.6965777548199644e-06
2014,chp_wte_back_pressure,POL_4,electricity,tw,5.2661023943513775e-06
2014,chp_wte_back_pressure,POL_4,heat,tw,2.629441352130984e-06
2014,chp_wte_back_pressure,POL_5,electricity,tw,3.7069526255552206e-06
2014,chp_wte_back_pressure,POL_5,heat,tw,1.8495158996265712e-06
2014,chp_wte_back_pressure,PRT_1,electricity,tw,9.65972336927816e-05
2014,chp_wte_back_pressure,PRT_1,heat,tw,4.827886699731327e-05
2014,chp_wte_back_pressure,PRT_2,electricity,tw,9.453968493355993e-05
2014,chp_wte_back_pressure,PRT_2,heat,tw,4.7233995938674006e-05
2014,chp_wte_back_pressure,ROU_1,electricity,tw,6.217601417489101e-07
2014,chp_wte_back_pressure,ROU_1,heat,tw,3.064522233279834e-07
2014,chp_wte_back_pressure,ROU_2,electricity,tw,8.428251419620562e-07
2014,chp_wte_back_pressure,ROU_2,heat,tw,4.1632644582041657e-07
2014,chp_wte_back_pressure,ROU_3,electricity,tw,8.105151455679562e-07
2014,chp_wte_back_pressure,ROU_3,heat,tw,4.004317606624549e-07
2014,chp_wte_back_pressure,SRB_1,electricity,tw,6.081862803122548e-07
2014,chp_wte_back_pressure,SRB_1,heat,tw,3.000936661598848e-07
2014,chp_wte_back_pressure,SVK_1,electricity,tw,2.590812040094791e-05
2014,chp_wte_back_pressure,SVK_1,heat,tw,1.2950660752457472e-05
2014,chp_wte_back_pressure,SVN_1,electricity,tw,8.953242239113543e-06
2014,chp_wte_back_pressure,SVN_1,heat,tw,4.473184323542562e-06
2014,chp_wte_back_pressure,SWE_1,electricity,tw,4.189925083191569e-05
2014,chp_wte_back_pressure,SWE_1,heat,tw,2.0943298089412284e-05
2014,chp_wte_back_pressure,SWE_2,electricity,tw,0.0001540310644145
2014,chp_wte_back_pressure,SWE_2,heat,tw,7.70094147728034e-05
2014,chp_wte_back_pressure,SWE_3,electricity,tw,0.0011403183109255
2014,chp_wte_back_pressure,SWE_3,heat,tw,0.0005701532179238
2014,chp_wte_back_pressure,SWE_4,electricity,tw,0.0003353841056503
2014,chp_wte_back_pressure,SWE_4,heat,tw,0.0001676860179909
2014,dac,ALB_1,co2,100kt_per_hour,2.3898217516354813e-05
2014,dac,AUT_1,co2,100kt_per_hour,1.160227479838229e-05
2014,dac,AUT_2,co2,100kt_per_hour,1.6306571276578315e-05
2014,dac,AUT_3,co2,100kt_per_hour,0.0024581946618573
2014,dac,BEL_1,co2,100kt_per_hour,1.750656460485985e-05
2014,dac,BGR_1,co2,100kt_per_hour,2.3462928191580545e-05
2014,dac,BIH_1,co2,100kt_per_hour,1.7018174818171283e-05
2014,dac,CHE_1,co2,100kt_per_hour,1.4075141368339022e-05
2014,dac,CHE_2,co2,100kt_per_hour,1.2743404813629624e-05
2014,dac,CYP_1,co2,100kt_per_hour,0.0021469488627252
2014,dac,CZE_1,co2,100kt_per_hour,1.6656145698589533e-05
2014,dac,CZE_2,co2,100kt_per_hour,2.6224619781262446e-05
2014,dac,DEU_1,co2,100kt_per_hour,2.1400783311291283e-05
2014,dac,DEU_2,co2,100kt_per_hour,2.8597810418480747e-05
2014,dac,DEU_3,co2,100kt_per_hour,1.533113267929405e-05
2014,dac,DEU_4,co2,100kt_per_hour,1.4610784299371344e-05
2014,dac,DEU_5,co2,100kt_per_hour,1.4339569886062044e-05
2014,dac,DEU_6,co2,100kt_per_hour,1.454716898820287e-05
2014,dac,DEU_7,co2,100kt_per_hour,1.4442572717012083e-05
2014,dac,DNK_1,co2,100kt_per_hour,0.0750456597868593
2014,dac,DNK_2,co2,100kt_per_hour,0.0055988422516142
2014,dac,ESP_1,co2,100kt_per_hour,0.0073009711077483
2014,dac,ESP_10,co2,100kt_per_hour,2.5237923955529476e-05
2014,dac,ESP_11,co2,100kt_per_hour,0.0120215192814328
2014,dac,ESP_2,co2,100kt_per_hour,3.832159630585962e-05
2014,dac,ESP_3,co2,100kt_per_hour,0.0196968657910208
2014,dac,ESP_4,co2,100kt_per_hour,1.65168276463097e-05
2014,dac,ESP_5,co2,100kt_per_hour,0.0297262297180932
2014,dac,ESP_6,co2,100kt_per_hour,3.5647744238157667e-05
2014,dac,ESP_7,co2,100kt_per_hour,3.2440426300500354e-05
2014,dac,ESP_8,co2,100kt_per_hour,0.0001454829386517
2014,dac,ESP_9,co2,100kt_per_hour,0.0116380301487504
2014,dac,EST_1,co2,100kt_per_hour,0.0094094325945861
2014,dac,FIN_1,co2,100kt_per_hour,1.2845473540282056e-05
2014,dac,FIN_2,co2,100kt_per_hour,1.593278341274071e-05
2014,dac,FRA_1,co2,100kt_per_hour,1.8693979312778026e-05
2014,dac,FRA_10,co2,100kt_per_hour,1.700402121774251e-05
2014,dac,FRA_11,co2,100kt_per_hour,1.1611234819320224e-05
2014,dac,FRA_12,co2,100kt_per_hour,1.4588453012819892e-05
2014,dac,FRA_13,co2,100kt_per_hour,3.111396833766641e-05
2014,dac,FRA_14,co2,100kt_per_hour,1.2685245086897605e-05
2014,dac,FRA_15,co2,100kt_per_hour,1.2684969285060578e-05
2014,dac,FRA_2,co2,100kt_per_hour,1.6947318073036617e-05
2014,dac,FRA_3,co2,100kt_per_hour,1.699725151729843e-05
2014,dac,FRA_4,co2,100kt_per_hour,1.556389572588603e-05
2014,dac,FRA_5,co2,100kt_per_hour,1.2675545393736256e-05
2014,dac,FRA_6,co2,100kt_per_hour,1.692326272701096e-05
2014,dac,FRA_7,co2,100kt_per_hour,1.6096565950982557e-05
2014,dac,FRA_8,co2,100kt_per_hour,0.0364856869250442
2014,dac,FRA_9,co2,100kt_per_hour,0.0109718439955412
2014,dac,GBR_1,co2,100kt_per_hour,0.0729049392585997
2014,dac,GBR_2,co2,100kt_per_hour,0.0556236484985894
2014,dac,GBR_3,co2,100kt_per_hour,0.0091583565676318
2014,dac,GBR_4,co2,100kt_per_hour,0.000618608533877
2014,dac,GBR_5,co2,100kt_per_hour,0.1664399294645507
2014,dac,GBR_6,co2,100kt_per_hour,0.0211335609051156
2014,dac,GRC_1,co2,100kt_per_hour,2.17621298397736e-05
2014,dac,GRC_2,co2,100kt_per_hour,1.7654885969127954e-05
2014,dac,HRV_1,co2,100kt_per_hour,2.3127537559610964e-05
2014,dac,HUN_1,co2,100kt_per_hour,3.49288837045551e-05
2014,dac,IRL_1,co2,100kt_per_hour,0.1432270874177852
2014,dac,ISL_1,co2,100kt_per_hour,0.0540729294802144
2014,dac,ITA_1,co2,100kt_per_hour,1.4259192888058152e-05
2014,dac,ITA_2,co2,100kt_per_hour,1.6308256988819795e-05
2014,dac,ITA_3,co2,100kt_per_hour,1.7971264509012974e-05
2014,dac,ITA_4,co2,100kt_per_hour,3.4658193231673534e-05
2014,dac,ITA_5,co2,100kt_per_hour,0.004721713748745
2014,dac,ITA_6,co2,100kt_per_hour,0.0041689341978997
2014,dac,LTU_1,co2,100kt_per_hour,1.5938423687938675e-05
2014,dac,LUX_1,co2,100kt_per_hour,1.33965093762943e-05
2014,dac,LVA_1,co2,100kt_per_hour,2.54162968756388e-05
2014,dac,MKD_1,co2,100kt_per_hour,1.858455661378645e-05
2014,dac,MNE_1,co2,100kt_per_hour,1.8489244652285957e-05
2014,dac,NLD_1,co2,100kt_per_hour,1.863186396334865e-05
2014,dac,NOR_1,co2,100kt_per_hour,0.0064196058507484
2014,dac,NOR_2,co2,100kt_per_hour,2.147896945752001e-05
2014,dac,NOR_3,co2,100kt_per_hour,3.488540297387426e-05
2014,dac,NOR_4,co2,100kt_per_hour,1.4376806339546466e-05
2014,dac,NOR_5,co2,100kt_per_hour,1.6214338718941104e-05
2014,dac,NOR_6,co2,100kt_per_hour,1.819325717070531e-05
2014,dac,NOR_7,co2,100kt_per_hour,0.004557207399117
2014,dac,POL_1,co2,100kt_per_hour,0.0021298031003517
2014,dac,POL_2,co2,100kt_per_hour,2.347279035544079e-05
2014,dac,POL_3,co2,100kt_per_hour,2.042167971228969e-05
2014,dac,POL_4,co2,100kt_per_hour,3.623500442516613e-05
2014,dac,POL_5,co2,100kt_per_hour,3.546585193901641e-05
2014,dac,PRT_1,co2,100kt_per_hour,3.280900873219206e-05
2014,dac,PRT_2,co2,100kt_per_hour,0.09362687107904
2014,dac,ROU_1,co2,100kt_per_hour,2.1433467078759523e-05
2014,dac,ROU_2,co2,100kt_per_hour,2.0843548626905265e-05
2014,dac,ROU_3,co2,100kt_per_hour,0.0213345112991404
2014,dac,SRB_1,co2,100kt_per_hour,1.907898380204869e-05
2014,dac,SVK_1,co2,100kt_per_hour,1.949437832523991e-05
2014,dac,SVN_1,co2,100kt_per_hour,1.5066621118218538e-05
2014,dac,SWE_1,co2,100kt_per_hour,1.287648978207026e-05
2014,dac,SWE_2,co2,100kt_per_hour,1.2782851590573872e-05
2014,dac,SWE_3,co2,100kt_per_hour,1.4662255848527154e-05
2014,dac,SWE_4,co2,100kt_per_hour,0.0496465233601867
2014,electric_heater,ALB_1,heat,tw,1.4272278171837286e-05
2014,electric_heater,AUT_1,heat,tw,7.871910841393833e-06
2014,electric_heater,AUT_2,heat,tw,8.501711594854077e-06
2014,electric_heater,AUT_3,heat,tw,1.251991843662345e-05
2014,electric_heater,BEL_1,heat,tw,8.113607211682308e-06
2014,electric_heater,BGR_1,heat,tw,1.3179369936925137e-05
2014,electric_heater,BIH_1,heat,tw,9.69230040160789e-06
2014,electric_heater,CHE_1,heat,tw,9.479081809029478e-06
2014,electric_heater,CHE_2,heat,tw,7.328253660368884e-06
2014,electric_heater,CYP_1,heat,tw,9.23056141407765e-06
2014,electric_heater,CZE_1,heat,tw,9.513155226878243e-06
2014,electric_heater,CZE_2,heat,tw,1.4122307199810012e-05
2014,electric_heater,DEU_1,heat,tw,1.2745542574781284e-05
2014,electric_heater,DEU_2,heat,tw,2.010376257755657e-05
2014,electric_heater,DEU_3,heat,tw,7.41295043426561e-06
2014,electric_heater,DEU_4,heat,tw,8.605545160007643e-06
2014,electric_heater,DEU_5,heat,tw,6.757407614406483e-06
2014,electric_heater,DEU_6,heat,tw,8.338926058922128e-06
2014,electric_heater,DEU_7,heat,tw,7.104451338836249e-06
2014,electric_heater,DNK_1,heat,tw,1.58462692685975e-05
2014,electric_heater,DNK_2,heat,tw,1.3509253163604572e-05
2014,electric_heater,ESP_1,heat,tw,6.726700067790376e-06
2014,electric_heater,ESP_10,heat,tw,1.051263344096171e-05
2014,electric_heater,ESP_11,heat,tw,1.2208865861704564e-05
2014,electric_heater,ESP_2,heat,tw,6.523674023198505e-06
2014,electric_heater,ESP_3,heat,tw,1.0609081611342589e-05
2014,electric_heater,ESP_4,heat,tw,8.449736693496682e-06
2014,electric_heater,ESP_5,heat,tw,1.1125066291432163e-05
2014,electric_heater,ESP_6,heat,tw,9.99163849077402e-06
2014,electric_heater,ESP_7,heat,tw,1.3042245770148006e-05
2014,electric_heater,ESP_8,heat,tw,1.5295254832414954e-05
2014,electric_heater,ESP_9,heat,tw,1.118395146792535e-05
2014,electric_heater,EST_1,heat,tw,2.842375852140501e-05
2014,electric_heater,FIN_1,heat,tw,2.4025118138197007e-05
2014,electric_heater,FIN_2,heat,tw,1.616209050943704e-05
2014,electric_heater,FRA_1,heat,tw,9.938484069927412e-06
2014,electric_heater,FRA_10,heat,tw,7.474777019907535e-06
2014,electric_heater,FRA_11,heat,tw,7.654293151775216e-06
2014,electric_heater,FRA_12,heat,tw,8.619366926064045e-06
2014,electric_heater,FRA_13,heat,tw,7.320756468563543e-06
2014,electric_heater,FRA_14,heat,tw,6.158505264505108e-06
2014,electric_heater,FRA_15,heat,tw,7.531079281425176e-06
2014,electric_heater,FRA_2,heat,tw,8.475951870320555e-06
2014,electric_heater,FRA_3,heat,tw,8.645334763321741e-06
2014,electric_heater,FRA_4,heat,tw,9.636240719798446e-06
2014,electric_heater,FRA_5,heat,tw,8.907460912894119e-06
2014,electric_heater,FRA_6,heat,tw,8.893144261458354e-06
2014,electric_heater,FRA_7,heat,tw,1.0552263962127352e-05
2014,electric_heater,FRA_8,heat,tw,9.10609202323203e-06
2014,electric_heater,FRA_9,heat,tw,7.632477532950548e-06
2014,electric_heater,GBR_1,heat,tw,8.100086617080645e-06
2014,electric_heater,GBR_2,heat,tw,7.5260961437523e-06
2014,electric_heater,GBR_3,heat,tw,6.837646684258593e-06
2014,electric_heater,GBR_4,heat,tw,6.103306488796571e-06
2014,electric_heater,GBR_5,heat,tw,5.671174197725255e-06
2014,electric_heater,GBR_6,heat,tw,5.217457003007374e-06
2014,electric_heater,GRC_1,heat,tw,1.0576228137825585e-05
2014,electric_heater,GRC_2,heat,tw,1.1088965957041042e-05
2014,electric_heater,HRV_1,heat,tw,1.577371482444674e-05
2014,electric_heater,HUN_1,heat,tw,1.681922244158429e-05
2014,electric_heater,IRL_1,heat,tw,7.928130628019699e-06
2014,electric_heater,ISL_1,heat,tw,8.696180400680093e-06
2014,electric_heater,ITA_1,heat,tw,6.673746776414704e-06
2014,electric_heater,ITA_2,heat,tw,8.197905365609487e-06
2014,electric_heater,ITA_3,heat,tw,9.397186196629333e-06
2014,electric_heater,ITA_4,heat,tw,1.0739823058619643e-05
2014,electric_heater,ITA_5,heat,tw,1.2579694272431862e-05
2014,electric_heater,ITA_6,heat,tw,1.209106299603728e-05
2014,electric_heater,LTU_1,heat,tw,1.1730116538110484e-05
2014,electric_heater,LUX_1,heat,tw,6.430853920197837e-06
