locs,spores,techs,energy_cap,cases,to_locs,names,colors,inheritance,locs_coordinates_lat,locs_coordinates_lon,to_locs_coordinates_lat,to_locs_coordinates_lon,carrier_in,carrier_out,case_spore,spores_numeric
NL,2,free_transmission:NL_4,1.3912504699197137,spores_eur_2050,NL_4,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,53.45675484627952,6.7449528847875175,electricity,electricity,spores_eur_2050_2,2
NL,2,import_ammonia_cracker,45.42584789540222,spores_eur_2050,,Import - Ammonia cracker,#d486af,terminal_import.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_eur_2050_2,2
NL,2,import_lng_terminal,25.30619054510605,spores_eur_2050,,Import - LNG terminal,#caa9e7,terminal_import.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_eur_2050_2,2
NL,2,load_shedding_elc,0.2133888693516393,spores_eur_2050,,Load shedding - Electricity,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_2,2
NL,2,load_shedding_gas,1.7887377000000058,spores_eur_2050,,Load shedding - Gas,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_eur_2050_2,2
NL,2,load_shedding_hyd,0.0,spores_eur_2050,,Load shedding - Hydrogen,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_eur_2050_2,2
NL,2,pp_ccgt_gas,0.0,spores_eur_2050,,CCGT - Gas,#c2d2f3,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_eur_2050_2,2
NL,2,pp_ccgt_gas_ccs,0.3267563882545273,spores_eur_2050,,CCGT - Gas /w CCS,#d6f0ef,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_eur_2050_2,2
NL,2,pp_ccgt_hyd,4.795619757241334,spores_eur_2050,,CCGT - Hydrogen,#19122b,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_eur_2050_2,2
NL,2,pp_nuclear_gen3,0.0,spores_eur_2050,,Nuclear - Gen III,#00bcd4,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_2,2
NL,2,pp_nuclear_smr,17.72101246489502,spores_eur_2050,,Nuclear - SMR,#009688,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_2,2
NL,2,pp_ocgt_gas,2.826477316428957,spores_eur_2050,,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_eur_2050_2,2
NL,2,pp_ocgt_hyd,1.2890745960613943,spores_eur_2050,,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_eur_2050_2,2
NL,2,pv_rooftop,0.0,spores_eur_2050,,Renewables - Rooftop PV,#ffeb3b,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_2,2
NL,2,pv_utility,0.0,spores_eur_2050,,Renewables - Utility PV,#cddc39,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_2,2
NL,2,reformer_atr_ccs_98,0.0,spores_eur_2050,,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_eur_2050_2,2
NL,2,reformer_smr,0.0,spores_eur_2050,,Reformer - SMR,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_eur_2050_2,2
NL,2,reformer_smr_ccs_90,0.0,spores_eur_2050,,Reformer - SMR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_eur_2050_2,2
NL,2,saltcavern_gas,3.75,spores_eur_2050,,Salt cavern - Gas,#7e7a36,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,gas,gas,spores_eur_2050_2,2
NL,2,saltcavern_hyd,3.75,spores_eur_2050,,Salt cavern - Hydrogen,#bc7967,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_eur_2050_2,2
NL,2,wind_offshore,0.0,spores_eur_2050,,Wind farm - offshore,#4caf50,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_2,2
NL,2,wind_onshore,8.669909734534226,spores_eur_2050,,Wind farm - onshore,#8bc34a,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_2,2
NL_1,2,free_transmission:NL,3.6849345959806574,spores_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.96367578600893,6.807852774557378,52.0883139998647,5.3291269064473,electricity,electricity,spores_eur_2050_2,2
NL_1,2,transmission_hvac:DE,3.75,spores_eur_2050,DE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.96367578600893,6.807852774557378,52.02040854483887,7.279926060167003,electricity,electricity,spores_eur_2050_2,2
NL_2,2,free_transmission:NL,2.505755525266847,spores_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.38011179173071,5.075031073065831,52.0883139998647,5.3291269064473,electricity,electricity,spores_eur_2050_2,2
NL_2,2,transmission_hvac:BE,2.55,spores_eur_2050,BE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.38011179173071,5.075031073065831,51.31726620661365,4.378136579035989,electricity,electricity,spores_eur_2050_2,2
NL_3,2,free_transmission:NL,2.9897214784355493,spores_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.52388500203772,3.4380682444702297,52.0883139998647,5.3291269064473,electricity,electricity,spores_eur_2050_2,2
NL_3,2,transmission_hvdc:UK,3.0,spores_eur_2050,UK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.52388500203772,3.4380682444702297,51.41852859078181,0.8455375006800074,electricity,electricity,spores_eur_2050_2,2
NL_4,2,free_transmission:NL,1.3912504699197137,spores_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,53.45675484627952,6.7449528847875175,52.0883139998647,5.3291269064473,electricity,electricity,spores_eur_2050_2,2
NL_4,2,transmission_hvdc:DK,0.6999999999999998,spores_eur_2050,DK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,55.4325571130993,8.401542890776913,electricity,electricity,spores_eur_2050_2,2
NL_4,2,transmission_hvdc:NO,0.6999999999999998,spores_eur_2050,NO,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,58.0951126628901,6.621045450274671,electricity,electricity,spores_eur_2050_2,2
NO,2,import_elc_interconnector,0.7,spores_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,58.0951126628901,6.621045450274671,,,electricity,electricity,spores_eur_2050_2,2
NO,2,transmission_hvdc:NL_4,0.6999999999999998,spores_eur_2050,NL_4,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,58.0951126628901,6.621045450274671,53.45675484627952,6.7449528847875175,electricity,electricity,spores_eur_2050_2,2
UK,2,import_elc_interconnector,3.0,spores_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.41852859078181,0.8455375006800074,,,electricity,electricity,spores_eur_2050_2,2
UK,2,transmission_hvdc:NL_3,3.0,spores_eur_2050,NL_3,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.41852859078181,0.8455375006800074,51.52388500203772,3.4380682444702297,electricity,electricity,spores_eur_2050_2,2
BE,3,import_elc_interconnector,3.4,spores_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.31726620661365,4.378136579035989,,,electricity,electricity,spores_eur_2050_3,3
BE,3,transmission_hvac:NL_2,2.55,spores_eur_2050,NL_2,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.31726620661365,4.378136579035989,51.38011179173071,5.075031073065831,electricity,electricity,spores_eur_2050_3,3
DE,3,import_elc_interconnector,6.0,spores_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,52.02040854483887,7.279926060167003,,,electricity,electricity,spores_eur_2050_3,3
DE,3,transmission_hvac:NL_1,3.75,spores_eur_2050,NL_1,Transmission - Electricity HVAC,#795548,power_transmission.transmission,52.02040854483887,7.279926060167003,51.96367578600893,6.807852774557378,electricity,electricity,spores_eur_2050_3,3
DK,3,import_elc_interconnector,0.7,spores_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,55.4325571130993,8.401542890776913,,,electricity,electricity,spores_eur_2050_3,3
DK,3,transmission_hvdc:NL_4,0.6999999999999998,spores_eur_2050,NL_4,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,55.4325571130993,8.401542890776913,53.45675484627952,6.7449528847875175,electricity,electricity,spores_eur_2050_3,3
NL,3,bss_liion,4.041444904577518,spores_eur_2050,,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_3,3
NL,3,bss_nas,0.0,spores_eur_2050,,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_3,3
NL,3,bss_vanadium,0.1492740901920117,spores_eur_2050,,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_3,3
NL,3,co2_atmosphere,1945.0,spores_eur_2050,,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,,,co2_emitted,co2_emitted,spores_eur_2050_3,3
NL,3,co2_storage,3.0,spores_eur_2050,,CO2 - Capture and storage,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,,,co2_pure,co2_pure,spores_eur_2050_3,3
NL,3,demand_elc,42.0,spores_eur_2050,,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_3,3
NL,3,demand_gas,31.0,spores_eur_2050,,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,,,gas,gas,spores_eur_2050_3,3
NL,3,demand_hyd,43.0,spores_eur_2050,,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_eur_2050_3,3
NL,3,electrolyser_alk,0.0,spores_eur_2050,,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_eur_2050_3,3
NL,3,electrolyser_pem,0.0,spores_eur_2050,,Electrolyser - PEM,#7e7a36,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_eur_2050_3,3
NL,3,electrolyser_soe,0.0,spores_eur_2050,,Electrolyser - SOE,#bc7967,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_eur_2050_3,3
NL,3,free_transmission:NL_1,3.6849345959806574,spores_eur_2050,NL_1,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.96367578600893,6.807852774557378,electricity,electricity,spores_eur_2050_3,3
NL,3,free_transmission:NL_2,2.505755525266847,spores_eur_2050,NL_2,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.38011179173071,5.075031073065831,electricity,electricity,spores_eur_2050_3,3
NL,3,free_transmission:NL_3,2.9897214784355493,spores_eur_2050,NL_3,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.52388500203772,3.4380682444702297,electricity,electricity,spores_eur_2050_3,3
NL,3,free_transmission:NL_4,1.3912504699197137,spores_eur_2050,NL_4,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,53.45675484627952,6.7449528847875175,electricity,electricity,spores_eur_2050_3,3
NL,3,import_ammonia_cracker,40.11790512198159,spores_eur_2050,,Import - Ammonia cracker,#d486af,terminal_import.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_eur_2050_3,3
NL,3,import_lng_terminal,25.432887100288983,spores_eur_2050,,Import - LNG terminal,#caa9e7,terminal_import.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_eur_2050_3,3
NL,3,load_shedding_elc,0.0,spores_eur_2050,,Load shedding - Electricity,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_3,3
NL,3,load_shedding_gas,0.0,spores_eur_2050,,Load shedding - Gas,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_eur_2050_3,3
NL,3,load_shedding_hyd,0.0,spores_eur_2050,,Load shedding - Hydrogen,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_eur_2050_3,3
NL,3,pp_ccgt_gas,0.927789300693555,spores_eur_2050,,CCGT - Gas,#c2d2f3,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_eur_2050_3,3
NL,3,pp_ccgt_gas_ccs,0.0,spores_eur_2050,,CCGT - Gas /w CCS,#d6f0ef,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_eur_2050_3,3
NL,3,pp_ccgt_hyd,1.6952721581889485,spores_eur_2050,,CCGT - Hydrogen,#19122b,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_eur_2050_3,3
NL,3,pp_nuclear_gen3,0.0,spores_eur_2050,,Nuclear - Gen III,#00bcd4,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_3,3
NL,3,pp_nuclear_smr,19.37087825029064,spores_eur_2050,,Nuclear - SMR,#009688,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_3,3
NL,3,pp_ocgt_gas,2.728406542205239,spores_eur_2050,,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_eur_2050_3,3
NL,3,pp_ocgt_hyd,2.121284891370302,spores_eur_2050,,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_eur_2050_3,3
NL,3,pv_rooftop,1.736024510353403,spores_eur_2050,,Renewables - Rooftop PV,#ffeb3b,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_3,3
NL,3,pv_utility,0.0,spores_eur_2050,,Renewables - Utility PV,#cddc39,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_3,3
NL,3,reformer_atr_ccs_98,0.0,spores_eur_2050,,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_eur_2050_3,3
NL,3,reformer_smr,0.0,spores_eur_2050,,Reformer - SMR,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_eur_2050_3,3
NL,3,reformer_smr_ccs_90,0.0,spores_eur_2050,,Reformer - SMR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_eur_2050_3,3
NL,3,saltcavern_gas,3.75,spores_eur_2050,,Salt cavern - Gas,#7e7a36,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,gas,gas,spores_eur_2050_3,3
NL,3,saltcavern_hyd,3.75,spores_eur_2050,,Salt cavern - Hydrogen,#bc7967,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_eur_2050_3,3
NL,3,wind_offshore,0.0,spores_eur_2050,,Wind farm - offshore,#4caf50,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_3,3
NL,3,wind_onshore,8.525508379986706,spores_eur_2050,,Wind farm - onshore,#8bc34a,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_eur_2050_3,3
NL_1,3,free_transmission:NL,3.6849345959806574,spores_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.96367578600893,6.807852774557378,52.0883139998647,5.3291269064473,electricity,electricity,spores_eur_2050_3,3
NL_1,3,transmission_hvac:DE,3.75,spores_eur_2050,DE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.96367578600893,6.807852774557378,52.02040854483887,7.279926060167003,electricity,electricity,spores_eur_2050_3,3
NL_2,3,free_transmission:NL,2.505755525266847,spores_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.38011179173071,5.075031073065831,52.0883139998647,5.3291269064473,electricity,electricity,spores_eur_2050_3,3
NL_2,3,transmission_hvac:BE,2.55,spores_eur_2050,BE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.38011179173071,5.075031073065831,51.31726620661365,4.378136579035989,electricity,electricity,spores_eur_2050_3,3
NL_3,3,free_transmission:NL,2.9897214784355493,spores_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.52388500203772,3.4380682444702297,52.0883139998647,5.3291269064473,electricity,electricity,spores_eur_2050_3,3
NL_3,3,transmission_hvdc:UK,3.0,spores_eur_2050,UK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.52388500203772,3.4380682444702297,51.41852859078181,0.8455375006800074,electricity,electricity,spores_eur_2050_3,3
NL_4,3,free_transmission:NL,1.3912504699197137,spores_eur_2050,NL,Free power transmission,#808080,power_transmission.transmission,53.45675484627952,6.7449528847875175,52.0883139998647,5.3291269064473,electricity,electricity,spores_eur_2050_3,3
NL_4,3,transmission_hvdc:DK,0.6999999999999998,spores_eur_2050,DK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,55.4325571130993,8.401542890776913,electricity,electricity,spores_eur_2050_3,3
NL_4,3,transmission_hvdc:NO,0.6999999999999998,spores_eur_2050,NO,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,58.0951126628901,6.621045450274671,electricity,electricity,spores_eur_2050_3,3
NO,3,import_elc_interconnector,0.7,spores_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,58.0951126628901,6.621045450274671,,,electricity,electricity,spores_eur_2050_3,3
NO,3,transmission_hvdc:NL_4,0.6999999999999998,spores_eur_2050,NL_4,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,58.0951126628901,6.621045450274671,53.45675484627952,6.7449528847875175,electricity,electricity,spores_eur_2050_3,3
UK,3,import_elc_interconnector,3.0,spores_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.41852859078181,0.8455375006800074,,,electricity,electricity,spores_eur_2050_3,3
UK,3,transmission_hvdc:NL_3,3.0,spores_eur_2050,NL_3,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.41852859078181,0.8455375006800074,51.52388500203772,3.4380682444702297,electricity,electricity,spores_eur_2050_3,3
BE,4,import_elc_interconnector,3.4,spores_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.31726620661365,4.378136579035989,,,electricity,electricity,spores_eur_2050_4,4
BE,4,transmission_hvac:NL_2,2.55,spores_eur_2050,NL_2,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.31726620661365,4.378136579035989,51.38011179173071,5.075031073065831,electricity,electricity,spores_eur_2050_4,4
DE,4,import_elc_interconnector,6.0,spores_eur_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,52.02040854483887,7.279926060167003,,,electricity,electricity,spores_eur_2050_4,4
