,techs,locs,carriers,spores,total_carrier_prod,case,names,colors,inheritance,lat_coords,lon_coords,carrier_in,carrier_out
105,bss_vanadium,NL,electricity,18,560.2934295910039,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
106,bss_vanadium,NL,electricity,50,753.7030498140153,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
107,bss_vanadium,NL,electricity,7,8.70048938779934,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
108,bss_vanadium,NL,electricity,49,780.7481814704752,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
109,bss_vanadium,NL,electricity,20,647.3829465778024,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
110,bss_vanadium,NL,electricity,19,809.3454869900405,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
111,bss_vanadium,NL,electricity,5,2370.9449845061413,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
112,bss_vanadium,NL,electricity,47,522.0603906330048,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
113,bss_vanadium,NL,electricity,6,1501.71574545438,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
114,bss_vanadium,NL,electricity,2,4.663695346876953,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
115,bss_vanadium,NL,electricity,21,642.1892823866094,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
